id,time,user_id,username,name,place,tweet,label
"""1190020635851927557""",21:40:03,"""783689124565901312""",PSU Ag &amp, Shale Law,"State College, PA","#ShaleLaw HotLink: ""Increased natural gas production saves users nearly $93B in Ohio, Pa. and W. Va."" -Shale Gas Reporter https://t.co/9ZiDOdWRyC @farmanddairy https://t.co/GLM2XjacJx  #naturalgas #savings #gas #electricpower #electricity #westvirginia https://t.co/z0sjbk3FaD",1
"""1190015705330192385""",21:20:28,"""3230944180""",GodandtheBear,GodandtheBear,"Pennsylvania, USA","RT @4aPeoplesParty: Unfortunately it's not a matter of if these pipelines will leak, but when. The fossil fuel industry continues to put profits above all else. As long as we have fossil fuel-funded parties this is unlikely to change.
#SystemChange 
#PeoplesPartyNow 

https://t.co/rcUdt1n4mZ",1
"""1190013936541810697""",21:13:26,"""1168519243803037696""",Verse K. Boomer ๐น โ,hollowsceneexit,pale blue dot,"@ChrisHicks90 @davidsirota If he shuts down the pipelines, all the fucking pipelines, not only is he my king, but he's my God!",1
"""1190013193877372936""",21:10:29,"""287690091""",John Quigley,JohnHQuigley,"Camp Hill, PA","@billpeduto @PittsburghPG It's opposite:
https://t.co/b41IrZBIZh",0
"""1190013130585325575""",21:10:14,"""1877114198""",Laura Legere,LauraLegere,Pennsylvania,"RT @pg_tlindeman: EQT looking to raise about $1.5 billion by selling assets outside of southwestern Pennsylvania, cashing in its stake in a spun-off pipeline business, and selling mineral interests, reports @AnyaLitvak

https://t.co/0GMoqUropZ https://t.co/Yy6L0BkEWs",0
"""1190004376670224389""",20:35:27,"""2571176766""",MarinerEast2,MarinerEast2,"Philadelphia, PA","RT @CEAorg: This is significant finding for #Pennsylvania - a state that is second only to Texas in natural gas production. Learn more: https://t.co/8GZHm8FEWN

#energy #emissions https://t.co/WVTCtajiCS",0
"""1190002568585461761""",20:28:16,"""374295859""",Christian Albert,Pensman1223,"Pittsburgh, PA","@BernieSanders Oh this is just perfect, No pipelines !!!",1
"""1190001086297518081""",20:22:22,"""3001459376""",Kevin Sunday,KevinSunday86,Harrisburg PA,"""Stopping natural gas exploration or banning expansion of the petrochemical industry would ruin the region's economy. ...[P]etrochemicals are used to make millions of essential products that make us healthier, safer, and happier."" - @SenToomey https://t.co/pnxUp40NJQ",1
"""1190000326897799168""",20:19:21,"""1093867128321540097""",Chestnut Resources,ChestnutRS,"Bridgeville, PA","ACCORDING TO A NEW REPORT BY CLEVELAND STATE UNIVERSITY, IN LESS THAN 10 YEARS THE OIL AND NATURAL GAS INDUSTRY HAS INVESTED OVER $74 BILLION INTO OHIOโSย ECONOMY https://t.co/YVjbma5axk",1
"""1189999199783403520""",20:14:53,"""34688577""",Teresa Lindeman,pg_tlindeman,"Pittsburgh, Pa.","EQT looking to raise about $1.5 billion by selling assets outside of southwestern Pennsylvania, cashing in its stake in a spun-off pipeline business, and selling mineral interests, reports @AnyaLitvak

https://t.co/0GMoqUropZ https://t.co/Yy6L0BkEWs",1
"""1189995700228112384""",20:00:58,"""56028869""",Jay Ting Walker ๐ป๐น๐ก,Jaytingwalker,"Pittsburgh, PA","RT @AlleghenyGreens: There are concerning carcinogens in Western Pennsylvania's water -- most of which are connected to fossil fuel extraction. We need a #GreenNewDeal, not more #fracking and #pipelines, @GovernorTomWolf. #NoPetroPA https://t.co/7bPXwNHNVV",1
"""1189993485937586176""",19:52:10,"""3173316394""",Bradley Foster,Brad_E_Foster,"Pittsburgh, PA","From EIA, lower 48 working U.S. #natgas in underground storage summary as of October 25, 2019. https://t.co/mcL6Iw0kMr",1
"""1189993252268716033""",19:51:15,"""3173316394""",Bradley Foster,Brad_E_Foster,"Pittsburgh, PA","From EIA, Lower 48 weekly working natural gas stocks, minus five-year average, and near month #natgas futures prices (thru October 31, 2019). https://t.co/AkrmV5IgK8",0
"""1189993072047906816""",19:50:32,"""3173316394""",Bradley Foster,Brad_E_Foster,"Pittsburgh, PA","From EIA, underground working U.S. #natgas storage summary as of October 25, 2019. https://t.co/dpxpj023VP",1
"""1189992897329930243""",19:49:50,"""3173316394""",Bradley Foster,Brad_E_Foster,"Pittsburgh, PA","From EIA, daily lower 48 average temperatures w/ comparison to normal historical ranges for October 18, 2019 thru October 24, 2019. #natgas https://t.co/fXsCHA1uAq",1
"""1189992659059916800""",19:48:53,"""3173316394""",Bradley Foster,Brad_E_Foster,"Pittsburgh, PA","From EIA, daily lower 48 net #natgas consumption in the residential / commercial sectors from October 18, 2019 thru October 31, 2019. https://t.co/bbeVTv0oIe",1
"""1189992468441382912""",19:48:08,"""3173316394""",Bradley Foster,Brad_E_Foster,"Pittsburgh, PA","From EIA, daily lower 48 net #natgas consumption for electricity generation from October 18, 2019 thru October 31, 2019. https://t.co/3IrMVZIZLJ",0
"""1189992296269406211""",19:47:27,"""1218261""",Bryan Elliott,fordiman,"Lansdale, PA","@J_Lovering ""[MZJ] examined public data from ... a plant that removes carbon from the air directly ... electricity to run the carbon capture came from natural gas.""

Seems like if you run standalone CC from carbon-free sources - like nuclear - that would work well.  We'll need that.",0
"""1189992293065011200""",19:47:26,"""3173316394""",Bradley Foster,Brad_E_Foster,"Pittsburgh, PA","From EIA, daily lower 48 net #natgas exports (includes pipeline gas &amp; LNG feedstock/sendout changes) from October 18, 2019 thru October 31, 2019. https://t.co/W7r9VkPZej",0
"""1189991690460901376""",19:45:02,"""1064378120""",Richard Weiss,_RL_W,Pittsburgh area,"RT @AlleghenyGreens: There are concerning carcinogens in Western Pennsylvania's water -- most of which are connected to fossil fuel extraction. We need a #GreenNewDeal, not more #fracking and #pipelines, @GovernorTomWolf. #NoPetroPA https://t.co/7bPXwNHNVV",1
"""1189990304922972162""",19:39:32,"""824305321325789189""",Orion,SOrionC57,Pittsburgh,@dominicxmine @billpeduto https://t.co/fOwQ6GQWLX,1
"""1189989077514432512""",19:34:39,"""1025461144939585536""",Equitrans Midstream,EquitransMid,"Pittsburgh, PA","Wishing you a safe and happy Halloween, made possible by natural gas! #Wemoveenergy https://t.co/97bGLMq2Ve",1
"""1189983789306580992""",19:13:38,"""37755455""",Marcellus Shale,MarcellusGas,"Pittsburgh, Pa.","RT @CEAorg: This is significant finding for #Pennsylvania - a state that is second only to Texas in natural gas production. Learn more: https://t.co/8GZHm8FEWN

#energy #emissions https://t.co/WVTCtajiCS",1
"""1189983442173399043""",19:12:16,"""374669240""",julia,juliapergolini,"Philadelphia, PA","RT @USGBC: Electrification will significantly contribute to meeting San Joseโs climate goals, because household use of natural gas in heating and cooking creates emissions in the city. https://t.co/zzCJ8b7Py8",1
"""1189977293856354311""",18:47:50,"""105567104""",CVL,LuvenofLuvens,"Pittsburgh, PA","RT @baseballcrank: Real money like $83,333 a month to sit on the board of a Ukrainian natural gas company?

I mean, hypothetically. https://t.co/lSVOCWYZoS",1
"""1189975175275532288""",18:39:25,English,"""1181418345393840128""",Kendrick Howie,0,[Download] PDF Data Science on the Google Cloud Platform: Implementing End-to-End Real-Time Data Pipelines: From Ingest to Machine Learning =&gt,0
"""1189973970730278912""",18:34:37,"""730837771959586816""",Danielle Falzon,danielle_falzon,"Philadelphia, PA","Slight revision: the leak is not in the XL section of the pipeline, but the point stands that pipelines are bad and oil is dirty.",1
"""1189972888641773568""",18:30:19,"""783689124565901312""",PSU Ag &amp, Shale Law,"State College, PA","#ShaleLaw HotLink: ""Mountain Valley Pipeline completion date delayed again"" - Shale Gas Reporter https://t.co/zHyv0F3UZk @farmanddairy @Reuters #balking #EQM #mountainvalleypipeline #pipeline #delays https://t.co/x0G3VmFPsx",1
"""1189968222088396800""",18:11:47,"""706991220510175232""",PAUL HAROUTUNIAN,PAULHTALK,"Philadelphia, PA","RT @CullenYossarian: Remember all the Native Americans and Veterans who joined together at #StandingRock to protest the threats posed by #Oil pipelines? Well, this is why, and yet another reason why we need #POTUS @TulsiGabbard โ sheโs the only candidate who joined with them.

https://t.co/9DcqzMhcuQ",1
"""1189964858718117889""",17:58:25,"""179169257""",Sarah Wochele,sarahpaira,"Lewisburg, PA","RT @zhaabowekwe: Because big oil selling off our futures is worth it &amp; pipelines are safe, right? Because we โneedโ this oil more than we need clean drinking water, clean air, right?

A 383,000 gallon tar sands spill. No biggie, move along. #NoKXL #NoLine3 #NoTransMountain https://t.co/hWTIRzaTLy",0
"""1189964759313141763""",17:58:01,"""789151958984757249""",Rick Green,RGreenMeadville,"Meadville, PA",The price of natural gas is dropping by nearly $2 a month for the average residential customer of National Fuel Gas. https://t.co/qTY4yOmlLR,0
"""1189958574782500864""",17:33:27,"""349193151""",PA Manufacturers,PAManufacturers,"Harrisburg, PA USA","RT @Range_Resources: Great News: Emissions in PA have decreased across the board, all while natural gas production has soared. Via @CEAorg  https://t.co/0r1J6KFONY https://t.co/YRfzpGTh2z",0
"""1189956529216262145""",17:25:19,"""822191686478598144""",Ezra P. Thrush,EzraThrush,"Harrisburg, Pennsylvania","RT @PennFuture: Methane is 30 times more potent as a greenhouse gas than CO2. There is nothing โcleanโ about natural gas and claiming otherwise is disingenuous. 

There is nothing ""extreme"" about @billpeduto supporting clean air and water. Pennsylvanians have a constitutional right to both. https://t.co/oagaksOgTa",1
"""1189956046028079104""",17:23:24,"""292624934""",Exploring 4NRG,AB_CutRock,Blue Marble,"RT @manny_ottawa: Imagine this madness.

USA funded eco-fascists attacked Canadaโs oil and pipelines industry for decadesโ Canadian media and Liberal Party joined in โ great 100 yrs old companies leaving Canada to join the booming oil and pipeline industry in USA. 

Canada is forever damaged.",1
"""1189954871291764736""",17:18:44,"""349193151""",PA Manufacturers,PAManufacturers,"Harrisburg, PA USA",RT @FriendsofMFG: The U.S. has DOUBLED its natural gas exports! Just another example of how energizing #manufacturing through investments in natural gas pipelines and exploration has been so beneficial! https://t.co/tJBs2ScwC4,1
"""1189953628607590400""",17:13:47,"""37755455""",Marcellus Shale,MarcellusGas,"Pittsburgh, Pa.","Top labor leader: ""Now is the time to make natural gas a component of our future energy strategy to keep prices low, safeguard our economy and ease our transition to renewable energy."" https://t.co/B9dncwUIlA via @CrainsNewYork",1
"""1189944901821239297""",16:39:07,"""133552770""",Jeanette Pierceโ๐ปโค๏ธ๐บ,blondebonnie94,"Pennsylvania, USA","RT @CullenYossarian: Remember all the Native Americans and Veterans who joined together at #StandingRock to protest the threats posed by #Oil pipelines? Well, this is why, and yet another reason why we need #POTUS @TulsiGabbard โ sheโs the only candidate who joined with them.

https://t.co/9DcqzMhcuQ",1
"""1189941179061800960""",16:24:19,"""349193151""",PA Manufacturers,PAManufacturers,"Harrisburg, PA USA",Report: Pennsylvania Consumers Saved More Than $30 Billion Over 10 Years from Lower Natural Gas Prices https://t.co/UyF6sRWnaP via @ceaorg,1
"""1189933284437958659""",15:52:57,"""51163355""",PennFuture,PennFuture,Pennsylvania,"Methane is 30 times more potent as a greenhouse gas than CO2. There is nothing โcleanโ about natural gas and claiming otherwise is disingenuous. 

There is nothing ""extreme"" about @billpeduto supporting clean air and water. Pennsylvanians have a constitutional right to both. https://t.co/oagaksOgTa",0
"""1189930870817349632""",15:43:22,"""796710446824849408""",Ken,ken33230,"Easton, PA","@stevemacwv Of course Trump backed the wrong horse. Coal is dying. Itโs expensive to dig up, itโs dirty and inefficient. Natural gas is cleaner, cheaper and plentiful. Wind and solar technology will improve and they will get more market share in the energy field.",1
"""1189927639861071872""",15:30:31,"""783689124565901312""",PSU Ag &amp, Shale Law,"State College, PA","#ShaleLaw HotLink: ""Lawsuit claims Encino underpaid landowners at least $5M for royalties"" - Shale Gas Reporter https://t.co/Ik48ou3bq0 @farmanddairy #Ohio #naturalgas #royalties #royaltypayments https://t.co/F9V6J9WRR2",1
"""1189920242308440067""",15:01:08,"""24247996""",Pittsburgh Business Times,PghBizTimes,"Pittsburgh, PA",It's the first time the company has reported earnings that were fully under the tenure of the new management team. https://t.co/QEZVCykUXo,1
"""1189920230795071488""",15:01:05,"""707322166224789504""",Peoples Natural Gas,peoplesnatgas,"Pittsburgh, PA","You don't have any protection for the pipelines at your house?! Ahhh!!

Having a problem with a utility line at your home is definitely a nightmare scenario. Luckily, the Peoples Protection Program can keep you safe from scary, costly repairs. Enroll at https://t.co/bHBxVN3kOy. https://t.co/IVapml9bdU",0
"""1189919133237944321""",14:56:43,"""2825077411""",Arvind P. Ravikumar,arvindpawan1,"Philadelphia, PA","Whoa! Encana, one of the largest producers of natural gas in Canada, is now moving to the US!

Wonder if this is related to strong climate policy up North. Even if true, I see potential for strong #ClimateAction in the US in the next few years. Perhaps I'm too optimistic? https://t.co/ODnR5CNftG",0
"""1189917167963328517""",14:48:55,"""819018335547518981""",Christine Bryant,CBryantCovestro,"Pittsburgh, PA","RT @covestro: Congrats @DiagSense for winning the Covestro special price at the #ChemStartUp Award ceremony for their maintenance solution for production systems &amp; pipelines. We are happy to welcome them to the first data science conference of the chemical industry, #Chemalytix, in Leverkusen.",0
